GM_CODE;GM_NAAM;H2O;OAD;STED;BEV_DICHTH;AANT_INW;AANT_MAN;AANT_VROUW;P_00_14_JR;P_15_24_JR;P_25_44_JR;P_45_64_JR;P_65_EO_JR;P_ONGEHUWD;P_GEHUWD;P_GESCHEID;P_VERWEDUW;GEBOO_TOT;P_GEBOO;STERFT_TOT;P_STERFT;AANTAL_HH;P_EENP_HH;P_HH_Z_K;P_HH_M_K;GEM_HH_GR;P_WEST_AL;P_N_W_AL;P_MAROKKO;P_ANT_ARU;P_SURINAM;P_TURKIJE;P_OVER_NW;A_BED_A;A_BED_BF;A_BED_GI;A_BED_HJ;A_BED_KL;A_BED_MN;A_BED_RU;A_BEDV;WONINGEN;WOZ;P_1GEZW;P_MGEZW;P_BEWNDW;P_KOOPWON;P_HUURWON;P_HUURCORP;P_HUUROVVH;P_HUKO_ONB;P_WONT2000;P_WONV2000;P_LEEGSW;G_GAS_TOT;G_GAS_APP;G_GAS_TUS;G_GAS_HOEK;G_GAS_21K;G_GAS_VRY;G_GAS_HU;G_GAS_KO;G_ELEK_TOT;G_ELEK_APP;G_ELEK_TUS;G_ELEK_HOE;G_ELEK_21K;G_ELEK_VRY;G_ELE_HU;G_ELE_KO;AO_UIT_TOT;WW_UIT_TOT;WWB_UITTOT;A_SOZ_OW;AUTO_TOT;AUTO_HH;AUTO_LAND;MOTOR_2W;A_BST_B;A_BST_NB;OPP_TOT;OPP_LAND;OPP_WATER;AF_ARTSPR;AV1_ARTSPR;AV3_ARTSPR;AV5_ARTSPR;AF_ARTSPO;AF_APOTH;AF_ZIEK_I;AV5_ZIEK_I;AV10ZIEK_I;AV20ZIEK_I;AF_ZIEK_E;AV5_ZIEK_E;AV10ZIEK_E;AV20ZIEK_E;AF_SUPERM;AV1_SUPERM;AV3_SUPERM;AV5_SUPERM;AF_DAGLMD;AV1_DAGLMD;AV3_DAGLMD;AV5_DAGLMD;AF_WARENH;AV5_WARENH;AV10WARENH;AV20WARENH;AF_CAFE;AV1_CAFE;AV3_CAFE;AV5_CAFE;AF_CAFTAR;AV1_CAFTAR;AV3_CAFTAR;AV5_CAFTAR;AF_RESTAU;AV1_RESTAU;AV3_RESTAU;AV5_RESTAU;AF_HOTEL;AV5_HOTEL;AV10_HOTEL;AV20_HOTEL;AF_KDV;AV1_KDV;AV3_KDV;AV5_KDV;AF_BSO;AV1_BSO;AV3_BSO;AV5_BSO;AF_ONDBAS;AV1_ONDBAS;AV3_ONDBAS;AV5_ONDBAS;AF_ONDVRT;AV3_ONDVRT;AV5_ONDVRT;AV10ONDVRT;AF_ONDVMB;AV3_ONDVMB;AV5_ONDVMB;AV10ONDVMB;AF_ONDHV;AV3_ONDHV;AV5_ONDHV;AV10_ONDHV;AF_BRANDW;AF_OPRITH;AF_TREINST;AF_OVERST;AF_ZWEMB;AF_IJSBAAN;AF_BIBLIO;AF_POP;AF_BIOS;AV5_BIOS;AV10_BIOS;AV20_BIOS;AF_SAUNA;AF_ZONBNK;AF_ATTRAC;AV10ATTRAC;AV20ATTRAC;AV50ATTRAC;AF_PODIUM;AV5_PODIUM;AV10PODIUM;AV20PODIUM;AF_MUSEUM;AV5_MUSEUM;AV10MUSEUM;AV20MUSEUM;JRSTATCODE;JAAR
GM0856;Uden;NEE;1378;3;629;42119;20911;21208;15;12;23;28;21;46;40;8;5;0;0;0;0;18724;34;31;35;2.2;9;8;1;0;1;3;3;210;775;1010;270;510;1060;540;4375;19018;0;75;25;97;62;38;28;10;0;84;16;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1960;600;690;8360;24375;1.3;364;2075;19145;5230;6753;6700;53;1.2;0.6;3.1;4.9;3.2;1.4;3.2;1.7;2.0;4.2;3.2;0.9;1.0;1.1;0.8;2.1;9.6;12.7;0.9;5.0;25.9;32.2;1.8;1.8;3.9;13.8;1.0;3.6;16.3;21.8;0.6;5.4;27.7;36.8;0.9;6.6;31.4;39.8;1.9;3.3;5.9;25.6;0.6;2.2;12.9;21.2;0.6;2.3;12.0;17.7;0.6;2.2;11.5;18.2;1.9;1.9;3.8;1.6;2.3;0.8;1.0;2.0;2.3;0.8;0.9;1.8;2.0;1.4;15.5;27.0;1.7;23.9;1.7;2.3;2.1;0.9;1.5;4.0;12.1;2.1;3.8;3.8;6.0;39.5;1.8;1.9;2.9;7.8;2.5;0.9;1.0;7.9;2020GM0856;2020
GM0858;Valkenswaard;NEE;1478;3;568;31193;15496;15697;13;11;21;29;25;42;43;9;6;0;0;0;0;14493;35;34;31;2.1;10;5;0;0;0;0;4;80;565;750;165;355;765;380;3070;14805;0;76;24;96;60;40;29;11;0;84;16;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1130;450;520;7400;17185;1.2;313;1470;14765;2420;5650;5492;159;0.9;1.3;5.0;8.3;8.2;1.7;8.0;0.0;1.9;5.9;8.2;0.0;1.0;3.9;1.0;1.8;6.7;9.5;0.8;6.1;20.7;29.7;1.8;1.0;3.9;20.0;0.7;5.1;17.6;23.2;0.6;7.2;24.4;31.1;0.8;7.0;23.6;36.9;1.7;2.9;15.5;50.0;0.6;2.5;10.8;15.4;0.8;1.8;6.8;10.9;0.6;1.7;7.6;10.9;2.5;1.0;7.0;0.7;2.5;0.7;1.0;4.7;2.5;0.7;1.0;5.4;1.9;1.1;11.1;12.0;2.9;8.3;1.9;9.6;9.8;0.0;1.2;4.0;8.3;2.0;8.1;1.0;4.3;26.1;2.1;1.0;5.4;12.3;1.8;2.6;6.2;12.9;2020GM0858;2020
GM0861;Veldhoven;NEE;1681;2;1435;45466;22760;22706;15;11;23;29;22;43;44;8;5;0;0;0;0;20019;32;33;35;2.2;10;8;0;0;1;1;6;50;695;840;265;450;1015;505;3825;19913;0;79;21;97;68;32;24;8;0;83;17;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1960;610;530;9080;23655;1.2;746;2125;20245;3410;3189;3169;20;0.8;1.0;6.0;12.0;3.1;0.9;3.1;1.0;3.8;5.6;3.1;1.0;2.8;4.4;0.8;1.3;9.9;19.3;0.8;3.0;22.4;47.6;2.1;2.8;10.1;22.5;1.2;2.1;13.1;26.5;0.7;3.3;23.9;55.7;0.8;4.0;25.2;50.6;2.0;3.5;32.5;53.3;0.6;1.7;14.2;27.5;0.6;1.9;15.6;30.8;0.7;1.2;9.6;19.5;3.1;2.7;20.2;0.4;3.1;0.4;2.3;14.7;3.2;0.4;1.6;11.8;1.5;2.7;6.6;7.9;1.9;6.5;2.1;7.5;2.1;1.0;4.0;5.6;6.0;2.1;2.5;2.7;5.2;29.2;2.1;1.1;9.7;14.2;2.5;1.2;7.1;14.7;2020GM0861;2020
GM0865;Vught;NEE;1291;3;787;26558;13281;13277;17;10;22;29;21;47;39;8;6;0;0;0;0;11272;34;30;37;2.3;9;5;0;1;0;0;3;40;415;490;170;510;1020;335;2980;11519;0;76;24;96;62;38;26;12;0;87;13;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1090;340;240;5170;12960;1.1;384;795;10525;2430;3469;3375;94;1.0;1.0;3.8;6.8;5.2;1.1;5.2;0.6;3.6;9.5;5.2;0.4;1.0;2.8;0.9;1.2;4.9;10.8;0.8;5.1;20.6;50.4;2.0;2.4;8.0;21.9;0.8;1.6;8.3;31.2;0.7;3.6;15.7;54.0;0.6;4.2;25.7;87.5;2.5;5.9;20.7;59.7;0.6;3.0;12.5;21.0;0.7;2.1;9.3;16.8;0.8;1.5;6.0;10.9;1.6;2.3;14.8;1.0;1.6;1.0;1.9;12.1;1.6;1.0;1.6;6.9;1.8;1.1;1.8;5.2;1.5;8.1;2.0;5.7;4.6;1.2;3.0;7.2;6.1;5.0;9.7;0.6;6.6;37.8;1.9;2.3;5.1;15.9;3.0;4.1;11.7;22.8;2020GM0865;2020
GM0866;Waalre;NEE;850;4;780;17456;8681;8775;17;10;20;29;24;43;44;7;6;0;0;0;0;7579;31;33;36;2.3;11;6;0;1;1;1;4;20;205;315;125;330;585;195;1780;7765;0;83;17;96;75;25;16;9;0;85;15;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;440;230;210;3890;9605;1.3;429;710;7935;1675;2266;2239;28;0.8;1.2;3.1;13.6;5.1;1.0;3.2;1.2;4.4;6.4;5.1;0.4;3.4;4.8;0.9;1.0;3.3;18.8;0.9;3.4;11.0;49.7;5.0;0.8;11.4;23.0;1.8;0.1;1.7;44.2;0.6;2.4;8.2;62.2;0.7;4.0;15.8;75.6;2.2;6.7;35.0;54.2;0.7;1.2;5.0;22.4;0.7;1.3;6.6;27.1;0.8;1.2;3.9;15.6;3.3;4.8;19.8;1.0;3.3;0.5;3.0;14.1;3.3;1.0;3.3;11.8;0.9;1.4;7.1;7.1;2.2;3.4;1.8;4.9;5.2;0.4;4.0;6.4;3.4;3.9;5.1;2.0;6.2;29.7;4.4;2.4;11.0;14.7;2.1;2.9;8.6;16.1;2020GM0866;2020
GM0867;Waalwijk;NEE;1310;3;753;48637;24239;24398;15;11;25;28;21;44;42;8;6;0;0;0;0;21824;34;32;34;2.2;10;9;1;0;1;3;4;115;1140;1275;290;520;1195;570;5100;21948;0;76;24;96;60;40;31;8;0;82;18;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1940;700;750;9570;26735;1.2;414;1930;21945;4790;6765;6458;307;1.0;1.2;5.4;9.3;3.3;1.2;3.3;0.9;1.8;7.7;3.3;0.8;1.1;4.7;0.9;1.5;7.3;13.3;0.7;4.4;22.8;44.1;2.5;1.8;3.3;19.4;0.8;2.6;13.2;23.5;0.8;3.9;20.3;36.2;0.6;5.1;27.9;45.7;1.9;5.9;12.8;52.9;0.6;1.9;10.3;20.0;0.6;2.0;11.8;22.7;0.6;1.5;7.7;14.9;2.3;5.0;7.8;3.1;2.4;2.6;4.4;6.9;2.7;1.0;1.7;3.0;1.9;1.5;15.2;15.9;4.0;17.7;1.6;16.4;14.8;0.0;0.0;6.8;3.0;2.5;2.9;3.0;7.5;30.3;2.7;1.3;2.1;13.2;9.6;0.0;0.7;13.9;2020GM0867;2020
GM0873;Woensdrecht;NEE;664;4;239;21876;10982;10894;14;11;21;31;24;39;47;7;6;0;0;0;0;9622;29;37;34;2.2;21;4;0;0;0;0;2;130;360;410;100;170;390;250;1810;9866;0;89;11;95;72;28;19;9;0;86;14;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;720;270;300;4870;12480;1.3;136;1190;10485;1995;9197;9166;31;1.0;1.0;2.0;3.6;10.8;1.3;10.8;0.0;0.6;1.9;10.8;0.0;0.6;1.8;0.8;1.5;3.0;5.1;0.7;3.9;7.4;12.2;3.5;0.8;1.5;3.8;0.7;1.3;3.5;5.9;0.8;2.4;4.9;8.3;0.6;3.8;8.1;14.5;2.5;3.2;8.9;17.2;0.7;1.5;3.3;5.6;0.7;0.9;2.8;4.3;0.7;1.5;3.0;4.9;4.6;0.7;3.8;0.2;4.6;0.2;0.7;3.2;10.6;0.0;0.0;1.5;1.0;1.4;11.2;19.8;3.7;45.9;2.3;12.3;12.0;0.0;0.5;1.6;19.1;3.5;14.9;0.0;2.3;11.1;3.4;0.8;1.9;4.6;11.7;0.0;0.5;1.7;2020GM0873;2020
GM0879;Zundert;NEE;542;4;181;21829;11139;10690;13;11;21;32;22;44;44;6;6;0;0;0;0;9501;31;36;33;2.3;12;4;1;0;0;0;2;480;425;450;125;220;455;275;2430;9472;0;87;13;93;75;25;13;12;0;82;18;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;790;260;220;4460;12650;1.3;105;970;10940;1710;12121;12065;56;2.2;0.3;0.7;0.9;12.6;2.2;12.0;0.0;0.8;5.0;13.3;0.0;0.3;2.2;1.3;1.4;3.1;3.8;1.5;3.5;8.0;9.5;3.5;0.6;1.7;9.7;1.0;3.4;9.5;13.3;1.3;2.2;5.2;7.3;1.0;3.3;9.2;12.3;3.4;0.6;3.9;29.8;1.2;0.9;3.3;4.7;1.6;0.5;1.7;2.6;1.2;0.7;2.2;3.1;3.8;0.6;2.6;0.5;3.8;0.5;0.6;2.1;3.8;0.5;0.6;1.9;2.0;1.3;12.9;15.5;2.5;18.9;5.5;15.5;12.7;0.0;0.3;4.5;15.6;3.6;6.6;1.0;4.1;18.2;12.6;0.0;0.3;4.9;3.5;0.6;1.5;6.1;2020GM0879;2020
GM0880;Wormerland;NEE;1464;3;422;16270;8063;8207;14;12;19;31;23;44;43;7;6;0;0;0;0;7107;31;32;37;2.3;7;7;1;0;1;1;4;75;355;230;130;165;415;190;1560;6971;0;75;25;97;64;36;30;6;0;83;17;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;640;150;230;3580;7940;1.1;206;990;6870;1070;4518;3859;659;1.1;1.4;5.0;11.2;7.0;1.3;5.6;0.3;1.9;10.8;7.0;0.1;1.1;6.2;1.3;0.7;4.9;11.3;1.1;5.4;20.7;51.5;1.4;2.7;5.2;29.1;1.1;0.9;7.0;14.2;1.0;2.8;16.3;33.7;0.8;2.4;19.7;41.1;1.8;3.5;10.7;346.9;0.7;2.5;7.7;25.2;0.7;2.1;7.6;20.0;0.8;1.6;5.4;13.1;4.4;3.6;12.6;0.0;4.8;0.0;1.6;7.6;4.5;0.0;2.0;4.9;1.8;1.8;2.5;15.1;5.0;21.2;1.5;7.8;7.5;0.2;2.1;15.3;3.7;4.3;6.1;2.8;8.5;43.1;7.6;0.2;2.1;38.7;3.8;4.6;7.1;54.2;2020GM0880;2020
GM0882;Landgraaf;NEE;1457;3;1523;37445;18456;18989;12;10;21;31;25;39;44;10;7;0;0;0;0;17697;35;34;31;2.1;18;5;0;0;0;0;3;25;425;520;130;145;480;390;2115;18142;0;77;23;97;63;37;28;9;1;90;10;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3060;520;1110;8620;21240;1.2;864;1710;19180;2055;2467;2458;8;0.7;1.2;6.8;15.7;7.1;1.0;5.8;0.2;3.0;4.0;7.1;0.1;1.0;2.0;0.9;1.6;7.0;16.1;0.5;4.5;24.4;67.2;2.0;2.5;6.7;12.0;0.5;3.6;21.1;59.6;0.5;5.8;30.8;79.1;0.6;3.0;18.5;59.0;2.8;5.2;20.6;132.9;0.7;1.6;9.5;23.7;0.9;0.8;6.1;16.4;0.7;1.2;7.2;16.4;1.9;8.7;19.9;2.5;1.9;2.5;7.7;16.7;2.4;1.0;4.0;11.4;2.8;1.8;2.0;5.0;2.0;18.4;1.5;4.7;4.7;1.4;3.0;5.0;6.0;1.3;2.9;5.9;9.2;14.0;4.6;1.1;3.0;5.9;4.7;1.6;5.6;12.0;2020GM0882;2020
GM0888;Beek;NEE;890;4;754;15865;7749;8116;12;10;21;31;26;39;46;8;7;0;0;0;0;7320;32;36;32;2.1;10;5;1;0;0;0;3;35;220;390;150;145;395;185;1510;7488;0;76;24;96;70;30;21;9;0;95;5;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;830;220;290;3810;9645;1.3;459;760;8500;1150;2103;2103;0;1.0;0.6;3.8;12.7;6.8;1.3;6.1;0.1;1.0;7.1;6.1;0.1;1.0;3.0;1.0;0.9;5.3;13.8;0.7;5.3;27.6;68.6;2.3;2.3;5.5;20.1;0.5;3.8;16.0;44.7;0.6;4.5;19.3;52.7;0.6;4.6;18.4;51.8;1.6;3.8;41.3;170.4;0.8;1.2;8.8;22.0;0.6;1.1;7.4;17.2;0.7;1.0;5.4;12.5;3.0;1.8;11.2;0.5;3.0;0.5;1.7;7.0;3.0;0.5;1.6;5.8;1.8;1.6;1.9;8.5;1.7;4.0;1.7;9.1;6.8;0.0;1.9;8.0;3.1;1.7;7.7;2.0;9.8;14.0;8.0;0.0;2.2;9.0;2.0;2.1;5.2;16.1;2020GM0888;2020
